,DateTime,Open,Close,Volume
925,2023-05-16 15:05:00-04:00,411.75,411.57,392549
926,2023-05-16 15:10:00-04:00,411.56,411.65,549647
927,2023-05-16 15:15:00-04:00,411.65,411.53,349384
928,2023-05-16 15:20:00-04:00,411.52,411.7,347312
929,2023-05-16 15:25:00-04:00,411.71,411.7,432278
930,2023-05-16 15:30:00-04:00,411.7,411.6,411445
931,2023-05-16 15:35:00-04:00,411.59,411.49,530264
932,2023-05-16 15:40:00-04:00,411.49,411.38,497490
933,2023-05-16 15:45:00-04:00,411.38,411.08,829256
934,2023-05-16 15:50:00-04:00,411.08,410.44,2184762
935,2023-05-16 15:55:00-04:00,410.44,410.25,3329763
936,2023-05-17 09:30:00-04:00,412.35,412.16,1258499
937,2023-05-17 09:35:00-04:00,412.16,412.05,915053
938,2023-05-17 09:40:00-04:00,412.05,411.96,691894
939,2023-05-17 09:45:00-04:00,411.96,411.38,771748
940,2023-05-17 09:50:00-04:00,411.38,410.97,1295840
941,2023-05-17 09:55:00-04:00,410.98,410.78,606666
942,2023-05-17 10:00:00-04:00,410.78,410.92,621227
943,2023-05-17 10:05:00-04:00,410.91,411.21,731159
944,2023-05-17 10:10:00-04:00,411.22,411.29,619712
945,2023-05-17 10:15:00-04:00,411.29,411.2,450798
946,2023-05-17 10:20:00-04:00,411.19,411.45,491694
947,2023-05-17 10:25:00-04:00,411.45,411.73,617149
948,2023-05-17 10:30:00-04:00,411.73,411.83,624575
949,2023-05-17 10:35:00-04:00,411.83,411.69,362871
950,2023-05-17 10:40:00-04:00,411.7,411.82,351222
951,2023-05-17 10:45:00-04:00,411.82,411.6,279575
952,2023-05-17 10:50:00-04:00,411.58,411.61,245381
953,2023-05-17 10:55:00-04:00,411.62,411.88,365011
954,2023-05-17 11:00:00-04:00,411.88,412.03,670177
955,2023-05-17 11:05:00-04:00,412.03,411.86,493190
956,2023-05-17 11:10:00-04:00,411.85,411.94,304843
957,2023-05-17 11:15:00-04:00,411.95,412.18,1790261
958,2023-05-17 11:20:00-04:00,412.18,411.65,1165307
959,2023-05-17 11:25:00-04:00,411.66,412.12,552001
960,2023-05-17 11:30:00-04:00,412.12,412.04,654782
961,2023-05-17 11:35:00-04:00,412.05,412.24,289726
962,2023-05-17 11:40:00-04:00,412.23,412.53,611073
963,2023-05-17 11:45:00-04:00,412.52,412.44,835951
964,2023-05-17 11:50:00-04:00,412.45,412.45,369768
965,2023-05-17 11:55:00-04:00,412.45,412.59,336218
966,2023-05-17 12:00:00-04:00,412.58,412.52,376955
967,2023-05-17 12:05:00-04:00,412.53,412.54,279042
968,2023-05-17 12:10:00-04:00,412.54,412.54,270793
969,2023-05-17 12:15:00-04:00,412.55,412.47,253526
970,2023-05-17 12:20:00-04:00,412.49,412.6,372386
971,2023-05-17 12:25:00-04:00,412.61,412.86,413704
972,2023-05-17 12:30:00-04:00,412.86,413.07,838639
973,2023-05-17 12:35:00-04:00,413.09,413.61,802711
974,2023-05-17 12:40:00-04:00,413.62,413.84,878408
975,2023-05-17 12:45:00-04:00,413.85,414.19,843189
976,2023-05-17 12:50:00-04:00,414.2,414.48,878891
977,2023-05-17 12:55:00-04:00,414.47,414.43,1026123
978,2023-05-17 13:00:00-04:00,414.43,414.83,854491
979,2023-05-17 13:05:00-04:00,414.83,414.99,1230219
980,2023-05-17 13:10:00-04:00,414.98,414.83,975533
981,2023-05-17 13:15:00-04:00,414.83,414.73,703458
982,2023-05-17 13:20:00-04:00,414.73,415.11,697297
983,2023-05-17 13:25:00-04:00,415.12,415.22,1175095
984,2023-05-17 13:30:00-04:00,415.22,415.52,878354
985,2023-05-17 13:35:00-04:00,415.53,415.28,679833
986,2023-05-17 13:40:00-04:00,415.29,415.48,896712
987,2023-05-17 13:45:00-04:00,415.48,415.7,745980
988,2023-05-17 13:50:00-04:00,415.7,415.6,938817
989,2023-05-17 13:55:00-04:00,415.59,415.75,661375
990,2023-05-17 14:00:00-04:00,415.76,415.4,531287
991,2023-05-17 14:05:00-04:00,415.41,415.17,734783
992,2023-05-17 14:10:00-04:00,415.18,415.4,559103
993,2023-05-17 14:15:00-04:00,415.4,415.45,572503
994,2023-05-17 14:20:00-04:00,415.47,415.5,351473
995,2023-05-17 14:25:00-04:00,415.5,415.21,339197
996,2023-05-17 14:30:00-04:00,415.21,414.84,553502
997,2023-05-17 14:35:00-04:00,414.85,415.0,694053
998,2023-05-17 14:40:00-04:00,415.01,414.9,352467
999,2023-05-17 14:45:00-04:00,414.89,415.12,547270
1000,2023-05-17 14:50:00-04:00,415.13,414.79,691201
1001,2023-05-17 14:55:00-04:00,414.79,414.57,432835
1002,2023-05-17 15:00:00-04:00,414.56,414.9,681309
1003,2023-05-17 15:05:00-04:00,414.9,415.16,610730
1004,2023-05-17 15:10:00-04:00,415.16,415.17,651336
1005,2023-05-17 15:15:00-04:00,415.16,415.2,699786
1006,2023-05-17 15:20:00-04:00,415.2,414.65,957667
1007,2023-05-17 15:25:00-04:00,414.64,414.66,845639
1008,2023-05-17 15:30:00-04:00,414.65,414.64,805410
1009,2023-05-17 15:35:00-04:00,414.65,414.66,1355928
1010,2023-05-17 15:40:00-04:00,414.66,414.95,1360470
1011,2023-05-17 15:45:00-04:00,414.94,415.3,1370228
1012,2023-05-17 15:50:00-04:00,415.3,415.28,1743598
1013,2023-05-17 15:55:00-04:00,415.27,415.21,4448088
1014,2023-05-18 09:30:00-04:00,414.9,414.87,1129503
1015,2023-05-18 09:35:00-04:00,414.88,415.34,681172
1016,2023-05-18 09:40:00-04:00,415.34,415.1,1004743
1017,2023-05-18 09:45:00-04:00,415.1,415.1,652961
1018,2023-05-18 09:50:00-04:00,415.1,415.03,581123
1019,2023-05-18 09:55:00-04:00,415.01,415.15,526930
1020,2023-05-18 10:00:00-04:00,415.15,415.03,464755
1021,2023-05-18 10:05:00-04:00,415.03,415.62,898378
1022,2023-05-18 10:10:00-04:00,415.63,415.71,635441
1023,2023-05-18 10:15:00-04:00,415.71,416.13,1093878
1024,2023-05-18 10:20:00-04:00,416.13,416.79,1392799
1025,2023-05-18 10:25:00-04:00,416.78,416.89,905544
1026,2023-05-18 10:30:00-04:00,416.89,417.48,1134926
1027,2023-05-18 10:35:00-04:00,417.49,417.43,905483
1028,2023-05-18 10:40:00-04:00,417.44,416.74,1087324
1029,2023-05-18 10:45:00-04:00,416.74,417.14,678132
1030,2023-05-18 10:50:00-04:00,417.14,417.14,441388
1031,2023-05-18 10:55:00-04:00,417.13,417.28,582522
1032,2023-05-18 11:00:00-04:00,417.28,417.89,930795
1033,2023-05-18 11:05:00-04:00,417.89,417.82,867557
1034,2023-05-18 11:10:00-04:00,417.82,417.4,770481
1035,2023-05-18 11:15:00-04:00,417.4,417.43,516430
1036,2023-05-18 11:20:00-04:00,417.43,417.28,545809
1037,2023-05-18 11:25:00-04:00,417.28,417.3,459801
1038,2023-05-18 11:30:00-04:00,417.31,417.28,516666
1039,2023-05-18 11:35:00-04:00,417.28,417.24,354921
1040,2023-05-18 11:40:00-04:00,417.25,417.37,413127
1041,2023-05-18 11:45:00-04:00,417.38,417.85,872863
1042,2023-05-18 11:50:00-04:00,417.85,417.96,635799
1043,2023-05-18 11:55:00-04:00,417.96,417.08,1646928
1044,2023-05-18 12:00:00-04:00,417.08,416.96,566368
1045,2023-05-18 12:05:00-04:00,416.95,416.58,1021394
1046,2023-05-18 12:10:00-04:00,416.58,416.08,1050958
1047,2023-05-18 12:15:00-04:00,416.08,416.32,824060
1048,2023-05-18 12:20:00-04:00,416.32,416.42,609257
1049,2023-05-18 12:25:00-04:00,416.43,416.16,555147
1050,2023-05-18 12:30:00-04:00,416.16,416.29,436081
1051,2023-05-18 12:35:00-04:00,416.27,416.06,373674
1052,2023-05-18 12:40:00-04:00,416.06,416.3,486892
1053,2023-05-18 12:45:00-04:00,416.3,416.23,498775
1054,2023-05-18 12:50:00-04:00,416.22,416.2,344619
1055,2023-05-18 12:55:00-04:00,416.21,416.2,745765
1056,2023-05-18 13:00:00-04:00,416.2,416.34,476170
1057,2023-05-18 13:05:00-04:00,416.35,416.5,384566
1058,2023-05-18 13:10:00-04:00,416.5,416.31,328735
1059,2023-05-18 13:15:00-04:00,416.32,416.75,647021
1060,2023-05-18 13:20:00-04:00,416.75,416.97,494634
1061,2023-05-18 13:25:00-04:00,416.97,416.14,1478571
1062,2023-05-18 13:30:00-04:00,416.14,416.55,595303
1063,2023-05-18 13:35:00-04:00,416.54,416.23,419705
1064,2023-05-18 13:40:00-04:00,416.21,415.92,384813
1065,2023-05-18 13:45:00-04:00,415.92,416.06,810299
1066,2023-05-18 13:50:00-04:00,416.05,415.83,283274
1067,2023-05-18 13:55:00-04:00,415.82,415.63,541568
1068,2023-05-18 14:00:00-04:00,415.62,415.62,901401
1069,2023-05-18 14:05:00-04:00,415.62,415.67,372047
1070,2023-05-18 14:10:00-04:00,415.67,415.77,528492
1071,2023-05-18 14:15:00-04:00,415.78,416.24,505641
1072,2023-05-18 14:20:00-04:00,416.24,416.5,455111
1073,2023-05-18 14:25:00-04:00,416.49,416.53,460035
1074,2023-05-18 14:30:00-04:00,416.54,416.75,547513
1075,2023-05-18 14:35:00-04:00,416.75,416.89,389841
1076,2023-05-18 14:40:00-04:00,416.89,416.71,523563
1077,2023-05-18 14:45:00-04:00,416.71,417.04,452036
1078,2023-05-18 14:50:00-04:00,417.05,416.91,548143
1079,2023-05-18 14:55:00-04:00,416.91,417.03,554804
1080,2023-05-18 15:00:00-04:00,417.04,416.96,725190
1081,2023-05-18 15:05:00-04:00,416.96,417.21,564925
1082,2023-05-18 15:10:00-04:00,417.22,417.4,510231
1083,2023-05-18 15:15:00-04:00,417.39,417.92,667779
1084,2023-05-18 15:20:00-04:00,417.93,417.54,826613
1085,2023-05-18 15:25:00-04:00,417.54,417.79,639111
1086,2023-05-18 15:30:00-04:00,417.79,417.97,923555
1087,2023-05-18 15:35:00-04:00,417.97,417.99,776179
1088,2023-05-18 15:40:00-04:00,417.99,418.78,1835376
1089,2023-05-18 15:45:00-04:00,418.78,419.04,1985055
1090,2023-05-18 15:50:00-04:00,419.04,419.19,4832983
1091,2023-05-18 15:55:00-04:00,419.19,419.23,5993417
1092,2023-05-19 09:30:00-04:00,420.17,420.25,1931515
1093,2023-05-19 09:35:00-04:00,420.25,420.36,973988
1094,2023-05-19 09:40:00-04:00,420.37,420.5,854370
1095,2023-05-19 09:45:00-04:00,420.51,420.29,743149
1096,2023-05-19 09:50:00-04:00,420.28,420.43,678098
1097,2023-05-19 09:55:00-04:00,420.42,420.55,564613
1098,2023-05-19 10:00:00-04:00,420.56,420.08,826548
1099,2023-05-19 10:05:00-04:00,420.07,420.37,770065
1100,2023-05-19 10:10:00-04:00,420.37,420.37,514965
1101,2023-05-19 10:15:00-04:00,420.36,420.43,547893
1102,2023-05-19 10:20:00-04:00,420.45,420.58,527946
1103,2023-05-19 10:25:00-04:00,420.58,420.57,518668
1104,2023-05-19 10:30:00-04:00,420.55,420.68,534271
1105,2023-05-19 10:35:00-04:00,420.69,420.37,616404
1106,2023-05-19 10:40:00-04:00,420.37,420.18,461034
1107,2023-05-19 10:45:00-04:00,420.18,419.93,513909
1108,2023-05-19 10:50:00-04:00,419.93,420.22,648302
1109,2023-05-19 10:55:00-04:00,420.22,420.33,551244
1110,2023-05-19 11:00:00-04:00,420.34,420.54,409426
1111,2023-05-19 11:05:00-04:00,420.54,419.73,947021
1112,2023-05-19 11:10:00-04:00,419.73,419.54,1608423
1113,2023-05-19 11:15:00-04:00,419.54,419.27,2292915
1114,2023-05-19 11:20:00-04:00,419.27,419.25,1136480
1115,2023-05-19 11:25:00-04:00,419.26,418.52,1779828
1116,2023-05-19 11:30:00-04:00,418.5,418.39,2310475
1117,2023-05-19 11:35:00-04:00,418.39,417.7,1731305
1118,2023-05-19 11:40:00-04:00,417.68,418.12,1863988
1119,2023-05-19 11:45:00-04:00,418.13,418.74,1388489
1120,2023-05-19 11:50:00-04:00,418.74,418.73,699383
1121,2023-05-19 11:55:00-04:00,418.74,418.52,1224601
1122,2023-05-19 12:00:00-04:00,418.52,418.52,728106
1123,2023-05-19 12:05:00-04:00,418.51,418.35,697139
1124,2023-05-19 12:10:00-04:00,418.34,418.24,591885
1125,2023-05-19 12:15:00-04:00,418.24,418.56,798827
1126,2023-05-19 12:20:00-04:00,418.55,418.58,573708
1127,2023-05-19 12:25:00-04:00,418.57,418.22,341106
1128,2023-05-19 12:30:00-04:00,418.21,417.56,1037112
1129,2023-05-19 12:35:00-04:00,417.54,418.27,749681
1130,2023-05-19 12:40:00-04:00,418.27,418.45,352064
1131,2023-05-19 12:45:00-04:00,418.44,418.64,513901
1132,2023-05-19 12:50:00-04:00,418.63,418.9,455814
1133,2023-05-19 12:55:00-04:00,418.9,418.68,446146
1134,2023-05-19 13:00:00-04:00,418.68,418.95,561888
1135,2023-05-19 13:05:00-04:00,418.95,418.79,356801
1136,2023-05-19 13:10:00-04:00,418.79,418.75,358400
1137,2023-05-19 13:15:00-04:00,418.75,418.91,284245
1138,2023-05-19 13:20:00-04:00,418.91,418.96,276836
1139,2023-05-19 13:25:00-04:00,418.97,418.76,373909
1140,2023-05-19 13:30:00-04:00,418.77,418.78,373996
1141,2023-05-19 13:35:00-04:00,418.79,418.7,361741
1142,2023-05-19 13:40:00-04:00,418.71,418.46,358790
1143,2023-05-19 13:45:00-04:00,418.46,418.32,550584
1144,2023-05-19 13:50:00-04:00,418.31,418.41,454674
1145,2023-05-19 13:55:00-04:00,418.41,418.0,413379
1146,2023-05-19 14:00:00-04:00,418.01,417.93,793768
1147,2023-05-19 14:05:00-04:00,417.92,418.0,525452
1148,2023-05-19 14:10:00-04:00,417.99,417.85,393877
1149,2023-05-19 14:15:00-04:00,417.85,418.21,840110
1150,2023-05-19 14:20:00-04:00,418.2,418.37,788635
1151,2023-05-19 14:25:00-04:00,418.37,417.88,540278
1152,2023-05-19 14:30:00-04:00,417.86,417.88,596046
1153,2023-05-19 14:35:00-04:00,417.87,418.16,478897
1154,2023-05-19 14:40:00-04:00,418.16,418.22,463601
1155,2023-05-19 14:45:00-04:00,418.22,417.95,515814
1156,2023-05-19 14:50:00-04:00,417.94,418.45,572780
1157,2023-05-19 14:55:00-04:00,418.45,418.67,499218
1158,2023-05-19 15:00:00-04:00,418.67,418.51,568368
1159,2023-05-19 15:05:00-04:00,418.5,418.37,587657
1160,2023-05-19 15:10:00-04:00,418.36,418.7,474482
1161,2023-05-19 15:15:00-04:00,418.71,418.53,414353
1162,2023-05-19 15:20:00-04:00,418.54,418.52,405508
1163,2023-05-19 15:25:00-04:00,418.53,418.18,626684
1164,2023-05-19 15:30:00-04:00,418.19,418.16,602738
1165,2023-05-19 15:35:00-04:00,418.17,418.5,623715
1166,2023-05-19 15:40:00-04:00,418.51,418.68,816070
1167,2023-05-19 15:45:00-04:00,418.69,418.58,799771
1168,2023-05-19 15:50:00-04:00,418.58,418.89,1869530
1169,2023-05-19 15:55:00-04:00,418.89,418.61,3962752
1170,2023-05-22 09:30:00-04:00,418.64,419.59,1065804
1171,2023-05-22 09:35:00-04:00,419.6,420.06,1185140
1172,2023-05-22 09:40:00-04:00,420.06,419.7,1094355
1173,2023-05-22 09:45:00-04:00,419.69,419.62,820231
1174,2023-05-22 09:50:00-04:00,419.62,419.44,573418
1175,2023-05-22 09:55:00-04:00,419.44,419.07,812296
1176,2023-05-22 10:00:00-04:00,419.06,418.74,888503
1177,2023-05-22 10:05:00-04:00,418.74,417.63,2036226
1178,2023-05-22 10:10:00-04:00,417.61,418.87,1997127
1179,2023-05-22 10:15:00-04:00,418.87,419.16,805991
1180,2023-05-22 10:20:00-04:00,419.16,419.28,787455
1181,2023-05-22 10:25:00-04:00,419.28,419.13,666235
1182,2023-05-22 10:30:00-04:00,419.15,419.16,563119
1183,2023-05-22 10:35:00-04:00,419.18,419.1,465678
1184,2023-05-22 10:40:00-04:00,419.09,418.65,549576
1185,2023-05-22 10:45:00-04:00,418.65,418.5,458648
1186,2023-05-22 10:50:00-04:00,418.48,418.38,443830
1187,2023-05-22 10:55:00-04:00,418.38,418.81,690383
1188,2023-05-22 11:00:00-04:00,418.82,419.07,858532
1189,2023-05-22 11:05:00-04:00,419.07,419.21,537357
1190,2023-05-22 11:10:00-04:00,419.21,419.11,357753
1191,2023-05-22 11:15:00-04:00,419.11,419.26,303472
1192,2023-05-22 11:20:00-04:00,419.25,419.39,260845
1193,2023-05-22 11:25:00-04:00,419.36,419.29,377364
1194,2023-05-22 11:30:00-04:00,419.3,419.35,513627
1195,2023-05-22 11:35:00-04:00,419.35,419.07,426121
1196,2023-05-22 11:40:00-04:00,419.07,418.95,308000
1197,2023-05-22 11:45:00-04:00,418.93,418.85,339064
1198,2023-05-22 11:50:00-04:00,418.86,419.19,493398
1199,2023-05-22 11:55:00-04:00,419.19,419.25,384931
1200,2023-05-22 12:00:00-04:00,419.25,419.38,350787
1201,2023-05-22 12:05:00-04:00,419.39,419.25,290525
1202,2023-05-22 12:10:00-04:00,419.26,419.35,419619
1203,2023-05-22 12:15:00-04:00,419.35,419.28,284211
1204,2023-05-22 12:20:00-04:00,419.27,418.88,304721
1205,2023-05-22 12:25:00-04:00,418.87,418.9,268583
1206,2023-05-22 12:30:00-04:00,418.9,418.88,290187
1207,2023-05-22 12:35:00-04:00,418.88,418.84,219609
1208,2023-05-22 12:40:00-04:00,418.84,418.89,193867
1209,2023-05-22 12:45:00-04:00,418.89,418.81,211597
1210,2023-05-22 12:50:00-04:00,418.81,418.9,198221
1211,2023-05-22 12:55:00-04:00,418.9,419.09,238688
1212,2023-05-22 13:00:00-04:00,419.08,419.19,353121
1213,2023-05-22 13:05:00-04:00,419.19,419.2,296288
1214,2023-05-22 13:10:00-04:00,419.19,418.64,1101869
1215,2023-05-22 13:15:00-04:00,418.61,418.93,904140
1216,2023-05-22 13:20:00-04:00,418.93,419.16,515724
1217,2023-05-22 13:25:00-04:00,419.17,419.12,299384
1218,2023-05-22 13:30:00-04:00,419.08,419.23,278561
1219,2023-05-22 13:35:00-04:00,419.23,419.3,199909
1220,2023-05-22 13:40:00-04:00,419.32,419.36,303109
1221,2023-05-22 13:45:00-04:00,419.36,419.33,312188
1222,2023-05-22 13:50:00-04:00,419.33,419.16,268600
1223,2023-05-22 13:55:00-04:00,419.16,419.16,597663
1224,2023-05-22 14:00:00-04:00,419.14,419.26,281870
1225,2023-05-22 14:05:00-04:00,419.27,419.36,300122
1226,2023-05-22 14:10:00-04:00,419.35,419.16,190983
1227,2023-05-22 14:15:00-04:00,419.16,419.46,608238
1228,2023-05-22 14:20:00-04:00,419.45,419.32,235139
1229,2023-05-22 14:25:00-04:00,419.31,419.69,379380
1230,2023-05-22 14:30:00-04:00,419.7,419.69,358730
1231,2023-05-22 14:35:00-04:00,419.69,419.56,367572
1232,2023-05-22 14:40:00-04:00,419.57,419.75,357564
1233,2023-05-22 14:45:00-04:00,419.75,419.85,420827
1234,2023-05-22 14:50:00-04:00,419.85,419.9,1030400
1235,2023-05-22 14:55:00-04:00,419.9,419.76,604030
1236,2023-05-22 15:00:00-04:00,419.76,419.69,425928
1237,2023-05-22 15:05:00-04:00,419.69,419.58,463628
1238,2023-05-22 15:10:00-04:00,419.57,419.5,632725
1239,2023-05-22 15:15:00-04:00,419.51,419.56,460621
1240,2023-05-22 15:20:00-04:00,419.57,419.2,481180
1241,2023-05-22 15:25:00-04:00,419.19,419.05,1287924
1242,2023-05-22 15:30:00-04:00,419.05,418.92,504297
1243,2023-05-22 15:35:00-04:00,418.92,418.79,914149
1244,2023-05-22 15:40:00-04:00,418.78,418.77,655990
1245,2023-05-22 15:45:00-04:00,418.78,418.64,923797
1246,2023-05-22 15:50:00-04:00,418.63,418.71,1473313
1247,2023-05-22 15:55:00-04:00,418.71,418.78,2372134
1248,2023-05-23 09:30:00-04:00,417.08,417.27,1387582
1249,2023-05-23 09:35:00-04:00,417.27,417.18,907460
1250,2023-05-23 09:40:00-04:00,417.18,417.29,626426
1251,2023-05-23 09:45:00-04:00,417.27,417.79,1032927
1252,2023-05-23 09:50:00-04:00,417.8,417.93,940322
1253,2023-05-23 09:55:00-04:00,417.92,417.66,736771
1254,2023-05-23 10:00:00-04:00,417.65,417.65,700426
1255,2023-05-23 10:05:00-04:00,417.66,417.79,581684
1256,2023-05-23 10:10:00-04:00,417.79,417.62,530029
1257,2023-05-23 10:15:00-04:00,417.63,417.61,738272
1258,2023-05-23 10:20:00-04:00,417.61,417.52,486296
1259,2023-05-23 10:25:00-04:00,417.52,417.73,675794
1260,2023-05-23 10:30:00-04:00,417.73,417.75,471539
1261,2023-05-23 10:35:00-04:00,417.76,418.0,428794
1262,2023-05-23 10:40:00-04:00,417.99,417.72,482064
1263,2023-05-23 10:45:00-04:00,417.71,417.69,389250
1264,2023-05-23 10:50:00-04:00,417.69,417.44,521759
1265,2023-05-23 10:55:00-04:00,417.44,417.38,312460
1266,2023-05-23 11:00:00-04:00,417.38,417.68,381248
1267,2023-05-23 11:05:00-04:00,417.68,417.71,205929
1268,2023-05-23 11:10:00-04:00,417.71,417.6,278446
1269,2023-05-23 11:15:00-04:00,417.59,417.42,269099
1270,2023-05-23 11:20:00-04:00,417.43,417.75,418073
1271,2023-05-23 11:25:00-04:00,417.76,417.88,260453
1272,2023-05-23 11:30:00-04:00,417.89,417.78,422700
1273,2023-05-23 11:35:00-04:00,417.78,417.84,229237
1274,2023-05-23 11:40:00-04:00,417.85,417.94,572190
1275,2023-05-23 11:45:00-04:00,417.95,417.86,300224
1276,2023-05-23 11:50:00-04:00,417.85,417.94,282715
1277,2023-05-23 11:55:00-04:00,417.94,417.68,466706
1278,2023-05-23 12:00:00-04:00,417.68,417.69,491476
1279,2023-05-23 12:05:00-04:00,417.68,417.47,461044
1280,2023-05-23 12:10:00-04:00,417.48,417.54,424183
1281,2023-05-23 12:15:00-04:00,417.52,417.39,339872
1282,2023-05-23 12:20:00-04:00,417.38,417.48,188665
1283,2023-05-23 12:25:00-04:00,417.48,417.23,308149
1284,2023-05-23 12:30:00-04:00,417.24,417.12,449211
1285,2023-05-23 12:35:00-04:00,417.1,416.52,1353166
1286,2023-05-23 12:40:00-04:00,416.52,416.22,1127708
1287,2023-05-23 12:45:00-04:00,416.21,416.06,1109638
1288,2023-05-23 12:50:00-04:00,416.06,416.3,1092864
1289,2023-05-23 12:55:00-04:00,416.3,416.31,818083
1290,2023-05-23 13:00:00-04:00,416.32,416.25,540132
1291,2023-05-23 13:05:00-04:00,416.23,416.77,849328
1292,2023-05-23 13:10:00-04:00,416.77,416.75,501703
1293,2023-05-23 13:15:00-04:00,416.76,416.87,271814
1294,2023-05-23 13:20:00-04:00,416.85,416.75,562948
1295,2023-05-23 13:25:00-04:00,416.75,415.79,833303
1296,2023-05-23 13:30:00-04:00,415.79,415.3,1882368
1297,2023-05-23 13:35:00-04:00,415.31,415.74,484025
1298,2023-05-23 13:40:00-04:00,415.72,416.02,652349
1299,2023-05-23 13:45:00-04:00,416.03,415.71,681949
1300,2023-05-23 13:50:00-04:00,415.7,415.83,582505
1301,2023-05-23 13:55:00-04:00,415.82,415.68,352225
1302,2023-05-23 14:00:00-04:00,415.69,415.97,407455
1303,2023-05-23 14:05:00-04:00,415.97,415.79,607208
1304,2023-05-23 14:10:00-04:00,415.79,415.38,727934
1305,2023-05-23 14:15:00-04:00,415.38,415.08,950994
1306,2023-05-23 14:20:00-04:00,415.08,413.95,1617728
1307,2023-05-23 14:25:00-04:00,413.95,414.35,2197141
1308,2023-05-23 14:30:00-04:00,414.35,414.61,901793
1309,2023-05-23 14:35:00-04:00,414.61,414.29,722662
1310,2023-05-23 14:40:00-04:00,414.29,414.34,635525
1311,2023-05-23 14:45:00-04:00,414.33,414.37,536038
1312,2023-05-23 14:50:00-04:00,414.38,414.71,543397
1313,2023-05-23 14:55:00-04:00,414.73,414.71,475032
1314,2023-05-23 15:00:00-04:00,414.73,414.48,929100
1315,2023-05-23 15:05:00-04:00,414.48,414.44,802041
1316,2023-05-23 15:10:00-04:00,414.44,414.89,598063
1317,2023-05-23 15:15:00-04:00,414.89,413.99,805469
1318,2023-05-23 15:20:00-04:00,413.99,414.65,780070
1319,2023-05-23 15:25:00-04:00,414.66,414.75,624934
1320,2023-05-23 15:30:00-04:00,414.76,414.89,748508
1321,2023-05-23 15:35:00-04:00,414.89,414.82,946605
1322,2023-05-23 15:40:00-04:00,414.83,414.89,1024390
1323,2023-05-23 15:45:00-04:00,414.89,414.82,1640097
1324,2023-05-23 15:50:00-04:00,414.82,414.38,2092051
1325,2023-05-23 15:55:00-04:00,414.38,414.09,5140304
1326,2023-05-24 09:30:00-04:00,412.42,412.27,1838891
1327,2023-05-24 09:35:00-04:00,412.27,411.87,897464
1328,2023-05-24 09:40:00-04:00,411.87,411.77,1274438
1329,2023-05-24 09:45:00-04:00,411.77,411.46,885606
1330,2023-05-24 09:50:00-04:00,411.46,411.05,938565
1331,2023-05-24 09:55:00-04:00,411.05,411.14,929580
1332,2023-05-24 10:00:00-04:00,411.13,410.87,1058800
1333,2023-05-24 10:05:00-04:00,410.88,410.6,1107996
1334,2023-05-24 10:10:00-04:00,410.61,411.01,1021610
1335,2023-05-24 10:15:00-04:00,411.01,410.98,1000361
1336,2023-05-24 10:20:00-04:00,410.96,410.36,948505
1337,2023-05-24 10:25:00-04:00,410.36,410.66,782849
1338,2023-05-24 10:30:00-04:00,410.66,410.95,873209
1339,2023-05-24 10:35:00-04:00,410.92,410.92,619135
1340,2023-05-24 10:40:00-04:00,410.93,410.92,751822
1341,2023-05-24 10:45:00-04:00,410.91,410.65,845733
1342,2023-05-24 10:50:00-04:00,410.66,410.41,626792
1343,2023-05-24 10:55:00-04:00,410.4,410.46,611772
1344,2023-05-24 11:00:00-04:00,410.47,410.49,829355
1345,2023-05-24 11:05:00-04:00,410.5,410.5,649939
1346,2023-05-24 11:10:00-04:00,410.51,410.47,708317
1347,2023-05-24 11:15:00-04:00,410.46,410.65,461430
1348,2023-05-24 11:20:00-04:00,410.66,411.38,863201
1349,2023-05-24 11:25:00-04:00,411.38,411.21,1617863
1350,2023-05-24 11:30:00-04:00,411.22,410.99,967509
1351,2023-05-24 11:35:00-04:00,410.98,410.97,638379
1352,2023-05-24 11:40:00-04:00,410.98,410.45,916385
1353,2023-05-24 11:45:00-04:00,410.44,410.7,1055424
1354,2023-05-24 11:50:00-04:00,410.7,410.57,715238
1355,2023-05-24 11:55:00-04:00,410.56,410.43,371824
1356,2023-05-24 12:00:00-04:00,410.43,410.81,593211
1357,2023-05-24 12:05:00-04:00,410.8,410.74,444710
1358,2023-05-24 12:10:00-04:00,410.74,410.62,615857
1359,2023-05-24 12:15:00-04:00,410.6,410.19,486773
1360,2023-05-24 12:20:00-04:00,410.19,410.05,525096
1361,2023-05-24 12:25:00-04:00,410.06,410.01,316063
1362,2023-05-24 12:30:00-04:00,410.02,410.2,563571
1363,2023-05-24 12:35:00-04:00,410.2,410.39,325535
1364,2023-05-24 12:40:00-04:00,410.39,410.38,392832
1365,2023-05-24 12:45:00-04:00,410.38,410.36,551262
1366,2023-05-24 12:50:00-04:00,410.37,410.55,268357
1367,2023-05-24 12:55:00-04:00,410.54,410.61,320195
1368,2023-05-24 13:00:00-04:00,410.61,410.39,412575
1369,2023-05-24 13:05:00-04:00,410.39,410.35,339194
1370,2023-05-24 13:10:00-04:00,410.35,410.06,358550
1371,2023-05-24 13:15:00-04:00,410.06,410.48,388288
1372,2023-05-24 13:20:00-04:00,410.47,410.62,568136
1373,2023-05-24 13:25:00-04:00,410.62,410.47,301859
1374,2023-05-24 13:30:00-04:00,410.46,410.82,366934
1375,2023-05-24 13:35:00-04:00,410.83,411.06,390987
